t,wind
452,1.142066667
453,1.5742
454,1.1112
455,4.321333333
456,3.950933333
457,2.1298
458,0.878915254
459,2.994066667
460,6.049866667
461,8.179666667
462,5.647081967
463,7.253666667
464,9.229133333
465,10.03166667
466,9.661266667
467,9.290866667
468,13.2418
469,13.36526667
470,14.19866667
471,15.06293333
472,12.74793333
473,11.45153333
474,12.06886667
475,9.506933333
476,6.6672
477,6.058237289
478,7.099333333
479,9.3526
480,10.15513333
481,10.52553333
482,7.377133333
483,3.765733333
484,2.165898304
485,4.197866667
486,5.556
487,5.123866667
488,3.086666667
489,3.241
490,2.6854
491,4.938666667
492,6.831147541
493,3.549666667
494,3.358711864
495,3.1484
496,8.827866667
497,8.179666667
498,7.377133333
499,3.271866667
500,5.4634
501,8.642666667
502,9.1674
503,9.599533333
504,9.723
505,6.7598
506,3.704
507,2.561933333
508,5.494266667
509,3.117533333
510,2.531066667
511,2.094885246
512,1.142066667
513,3.1484
514,1.9446
515,1.4816
516,2.469333333
517,2.6854
518,4.167
519,6.2042
520,9.4452
521,4.2596
522,4.784333333
523,4.012666667
524,3.734866667
525,7.5006
526,3.642266667
527,5.093
528,3.117533333
529,2.469333333
530,5.802933333
531,4.197866667
532,4.043533333
533,2.839733333
534,5.710333333
535,3.580533333
536,1.049466667
537,2.459213114
538,0.401266667
539,1.035864407
540,0.5556
541,0.784745764
542,0.926
543,4.012666667
544,4.599133333
545,7.377133333
546,4.197866667
547,4.784333333
548,4.7226
549,8.035290322
550,6.84298305
551,5.216466667
552,0.154333333
553,2.098933333
554,3.0558
555,1.7594
556,1.080333333
557,3.013423729
558,2.8706
559,0.493866667
560,5.1856
561,4.3522
562,5.309066667
563,3.364466667
564,0.956866667
565,6.914133333
566,10.93728302
567,10.7592381
568,11.73929032
569,13.1492
570,10.06253333
571,6.173333333
572,3.487933333
573,1.821133333
574,2.793694915
575,1.450733333
576,0.987733333
577,0.802533333
578,0
579,1.450733333
580,0.154333333
581,0.617333333
582,0.493866667
583,0.586466667
584,0.802533333
585,1.450733333
586,1.1112
587,3.1484
588,2.165898304
589,1.605066667
590,2.8706
591,6.5746
592,11.42066667
593,10.34033333
594,8.920466667
595,6.790666667
596,8.06718644
597,7.901866667
598,7.620524589
599,3.827466667
600,1.172933333
601,3.024933333
602,3.271866667
603,1.852
604,0.154333333
605,0.246933333
606,0.2778
607,2.006333333
608,0.895133333
609,2.1298
610,4.568266667
611,4.2596
612,2.438466667
613,5.802933333
614,4.228733333
615,0.246933333
616,0.8334
617,2.654533333
618,5.525133333
619,2.284133333
620,3.642266667
621,4.043533333
622,7.0376
623,6.011409835
624,5.154733333
625,2.376733333
626,1.975466667
627,1.358133333
628,0.802533333
629,1.5742
630,2.808866667
631,0.030866667
632,0.246933333
633,0.7408
634,0.308666667
635,1.1112
636,2.901466667
637,4.012666667
638,3.858333333
639,4.197866667
640,4.876933333
641,8.303133333
642,7.3154
643,4.2596
644,4.3522
645,9.753866667
646,10.52553333
647,3.210133333
648,4.0744
649,7.716666667
650,3.8892
651,1.5742
652,2.654533333
653,3.487933333
654,3.612918033
655,4.043533333
656,3.549666667
657,2.8706
658,2.0372
659,2.573966101
660,3.117533333
661,7.438866667
662,13.89
663,13.67393333
664,12.6862
665,4.8152
666,3.8892
667,1.697666667
668,0.524733333
669,1.381152543
670,2.0372
671,2.2224
672,4.197866667
673,6.1116
674,6.019
675,7.253666667
676,5.131583333
677,5.9264
678,8.1488
679,10.0008
680,6.679344262
681,1.790266667
682,1.543333333
683,7.438866667
684,11.54413333
685,13.3344
686,14.816
687,15.279
688,13.7974
689,10.3712
690,9.6304
691,5.8338
692,5.494266667
693,6.327666667
694,8.179666667
695,10.30946667
696,9.939066667
697,10.06253333
698,10.0008
699,9.753866667
700,9.846466667
701,7.7784
702,8.2414
703,10.34033333
704,8.364866667
705,9.6304
706,7.681245902
707,5.093
708,3.950933333
709,2.970188679
710,5.4634
711,7.809266667
712,6.698066667
713,11.97626667
714,13.34125926
715,6.888140352
716,10.24773333
717,6.2042
718,2.4076
719,0.926
720,1.049466667
721,0.7408
722,1.358133333
723,9.877333333
724,11.17373333
725,10.0008
726,10.30946667
727,9.383466667
728,13.02573333
729,7.408
730,3.827466667
731,4.383066667
732,5.3708
733,7.727310345
734,12.4084
735,13.58133333
736,25.49586667
737,17.84093333
738,12.90226667
739,9.558709678
740,7.5932
741,4.0744
742,4.012666667
743,3.704
744,1.913733333
745,3.086666667
746,3.5188
747,2.901466667
748,2.4076
749,4.568266667
750,2.901466667
751,3.8892
752,0.802533333
753,4.506533333
754,3.086666667
755,2.469333333
756,4.0744
757,3.271866667
758,3.210133333
759,4.0744
760,12.71706667
761,12.84053333
762,10.24773333
763,3.580533333
764,9.877333333
765,11.42066667
766,8.642666667
767,8.334
768,6.543733333
769,5.494266667
770,7.840133333
771,9.506933333
772,4.321333333
773,2.9632
774,2.509161291
775,1.4816
776,5.153391305
777,4.497714287
778,2.006333333
779,1.697666667
780,0.679066667
781,2.778
782,4.0744
783,5.8338
784,16.19658182
785,16.205
786,11.42066667
787,8.920466667
788,5.2782
789,4.290466667
790,4.868967742
791,6.945
792,4.365428571
793,6.6672
794,8.1488
795,5.864666667
796,5.8338
797,5.9264
798,7.408
799,6.541741936
800,7.932733333
801,3.642266667
802,3.487933333
803,2.6854
804,3.302733333
805,4.63
806,7.2228
807,11.79106667
808,13.45786667
809,20.31026667
810,20.86586667
811,19.8164
812,28.08866667
813,18.95213333
814,14.4456
815,12.2232
816,6.790666667
817,18.64346667
818,10.98853333
819,6.358533333
820,8.025333333
821,11.4824
822,5.988133333
823,4.4448
824,5.309066667
825,3.950933333
826,4.691733333
827,5.3708
828,2.654533333
829,1.852
830,3.3336
831,3.395333333
832,9.136533333
833,13.08746667
834,16.668
835,6.790666667
836,4.383066667
837,7.5932
838,10.80333333
839,11.79106667
840,10.83139394
841,7.716666667
842,6.543733333
843,6.790666667
844,7.2228
845,7.5932
846,5.556
847,3.395333333
848,2.839733333
849,5.123866667
850,3.642266667
851,1.790266667
852,2.0372
853,1.358133333
854,1.728533333
855,2.716266667
856,10.24773333
857,12.09973333
858,10.80333333
859,5.7412
860,4.506533333
861,8.334
862,8.951333333
863,8.395733333
864,3.8892
865,1.792258064
866,2.469333333
867,0.493866667
868,3.704
869,4.753466667
870,1.975466667
871,0
872,2.345866667
873,0
874,3.271866667
875,0
876,0
877,1.728533333
878,1.1112
879,4.753466667
880,10.12426667
881,7.161066667
882,3.3336
883,2.345866667
884,7.161066667
885,2.716266667
886,2.4076
887,2.284133333
888,3.395333333
889,3.086666667
890,9.0748
891,9.321733333
892,12.47013333
893,8.210533333
894,11.42066667
895,32.9656
896,18.39653333
897,17.2236
898,22.80275
899,31.03696552
900,38.64506667
901,44.38626667
902,53.76973333
903,44.6332
904,33.64466667
905,32.9656
906,29.8172
907,14.69253333
908,9.532352942
909,6.728933333
910,9.229133333
911,10.95766667
912,13.18006667
913,10.30946667
914,14.41473333
915,9.6304
916,13.30928814
917,7.6858
918,15.06293333
919,6.821533333
920,9.3526
921,7.1302
922,11.82193333
923,17.5014
924,19.50773333
925,20.835
926,21.4832
927,24.2612
928,23.28662295
929,25.06373333
930,16.06189091
931,11.51326667
932,3.765733333
933,4.377454546
934,6.605466667
935,2.645714287
936,0.926
937,3.439428571
938,0.926
939,6.019
940,11.8065
941,18.057
942,16.668
943,17.28533333
944,17.594
945,13.427
946,17.7792
947,20.372
948,24.69333333
949,29.89657142
950,31.484
951,33.799
952,41.05266667
953,43.12514287
954,37.83371429
955,37.72592593
956,35.34233333
957,31.17533333
958,31.42226667
959,36.63873333
960,35.21886667
961,31.73093333
962,30.31106667
963,24.47726667
964,24.78593333
965,24.13773333
966,22.47093333
967,18.18046667
968,15.8346
969,16.51366667
970,22.3166
971,23.76733333
972,27.16266667
973,26.17493333
974,27.84173333
975,28.95293333
976,20.95846667
977,24.13773333
978,34.69413333
979,30.2802
980,26.82313333
981,25.80453333
982,25.01824561
983,27.99606667
984,31.36255738
985,28.1504
986,20.61893333
987,19.93986667
988,21.6684
989,19.69293333
990,21.23626667
991,14.9086
992,13.58133333
993,9.414333333
994,11.42066667
995,18.983
996,18.21133333
997,16.14326667
998,22.19313333
999,25.86626667
1000,19.0756
1001,5.710333333
1002,10.5564
1003,9.9082
1004,12.84053333
1005,8.2414
1006,2.284133333
1007,6.184357142
1008,12.09973333
1009,17.4088
1010,18.7052
1011,12.90226667
1012,11.9454
1013,26.51446667
1014,20.2794
1015,12.5936
1016,28.64426667
1017,32.93473333
1018,28.243
1019,31.36053333
1020,32.90386667
1021,31.05186667
1022,34.97193333
1023,35.80533333
1024,38.30553333
1025,41.79346667
1026,34.38546667
1027,33.73726667
1028,27.34786667
1029,29.632
1030,33.95333333
1031,30.89753333
1032,24.94026667
1033,23.8908
1034,24.4464
1035,27.93433333
1036,26.49554838
1037,21.91533333
1038,27.34786667
1039,24.41553333
1040,23.27346667
1041,21.91533333
1042,28.1504
1043,22.47093333
1044,26.97746667
1045,29.9098
1046,33.7064
1047,30.03326667
1048,30.60673684
1049,26.63793333
1050,23.58213333
1051,24.41553333
1052,21.02362963
1053,19.35638709
1054,23.76733333
1055,21.3906
1056,24.78593333
1057,27.59166101
1058,29.38506667
1059,26.79226667
1060,33.4286
1061,37.2252
1062,42.16386667
1063,43.46026667
1064,39.46675863
1065,23.08826667
1066,9.0748
1067,21.3906
1068,21.94149153
1069,20.26305882
1070,26.1132
1071,26.11958621
1072,39.57106667
1073,27.4096
1074,27.5948
1075,35.12626667
1076,35.49666667
1077,29.13813333
1078,25.24893333
1079,26.6688
1080,29.632
1081,33.27426667
1082,30.1876
1083,24.75506667
1084,15.80373333
1085,21.1128
1086,23.27346667
1087,20.86586667
1088,14.816
1089,11.8528
1090,19.8164
1091,26.36013333
1092,25.68106667
1093,22.16226667
1094,20.12506667
1095,21.60666667
1096,14.01346667
1097,18.64346667
1098,26.60706667
1099,33.7064
1100,32.34826667
1101,32.38012904
1102,28.76773333
1103,13.45786667
1104,2.778
1105,1.543333333
1106,3.086666667
1107,7.0376
1108,4.8152
1109,6.728933333
1110,2.839733333
1111,5.309066667
1112,1.790266667
1113,2.839733333
1114,0.679066667
1115,2.160666667
1116,6.543733333
1117,6.605466667
1118,4.197866667
1119,6.2968
1120,7.531466667
1121,5.432533333
1122,10.06253333
1123,7.346266667
1124,2.9632
1125,4.4448
1126,5.864666667
1127,10.49466667
1128,8.827866667
1129,4.2596
1130,0.864266667
1131,2.098933333
1132,2.098933333
1133,3.950933333
1134,4.63
1135,4.753466667
1136,3.1484
1137,7.346266667
1138,9.753866667
1139,17.28533333
1140,15.9272
1141,18.52
1142,19.8164
1143,20.86586667
1144,22.224
1145,24.33144827
1146,21.17453333
1147,13.21093333
1148,5.9264
1149,6.1116
1150,7.0376
1151,6.543733333
1152,7.7784
1153,7.209571429
1154,7.7784
1155,12.16146667
1156,14.50733333
1157,14.87773333
1158,16.79146667
1159,12.28493333
1160,9.013066667
1161,5.556
1162,9.4452
1163,13.45786667
1164,20.80413333
1165,23.58213333
1166,12.53186667
1167,6.482
1168,2.839733333
1169,3.5188
1170,8.766133333
1171,8.005419355
1172,8.272266667
1173,4.012666667
1174,5.864666667
1175,5.617733333
1176,7.5932
1177,6.258482759
1178,8.334
1179,7.716666667
1180,7.901866667
1181,5.617733333
1182,3.8892
1183,4.2596
1184,3.271866667
1185,1.4816
1186,1.913733333
1187,4.938666667
1188,6.543733333
1189,4.789655173
1190,5.123866667
1191,5.9264
1192,5.1856
1193,3.3336
1194,5.3708
1195,5.3708
1196,2.9632
1197,4.753466667
1198,6.975866667
1199,9.707034482
1200,11.79106667
1201,10.69380645
1202,9.558709678
1203,12.84053333
1204,6.235066667
1205,7.088689655
1206,5.123866667
1207,8.951333333
1208,9.0748
1209,8.827866667
1210,3.833209303
1211,1.998984126
1212,3.549666667
1213,5.864666667
1214,8.673533333
1215,12.038
1216,12.53186667
1217,9.723
1218,10.0008
1219,9.3526
1220,3.5188
1221,6.605466667
1222,9.3526
1223,9.723
1224,11.01783051
1225,11.7602
1226,11.4824
1227,8.6118
1228,8.210533333
1229,6.142466667
1230,7.3154
1231,9.472524589
1232,9.877333333
1233,5.957266667
1234,3.0558
1235,4.197866667
1236,2.623666667
1237,4.012666667
1238,2.345866667
1239,5.216466667
1240,6.914133333
1241,12.99486667
1242,9.661266667
1243,7.994466667
1244,6.019
1245,4.969533333
1246,8.673533333
1247,6.914133333
1248,0.679066667
1249,0.956866667
1250,2.438466667
1251,1.080333333
1252,1.2964
1253,4.599133333
1254,1.697666667
1255,2.994066667
1256,4.197866667
1257,3.179266667
1258,4.660866667
1259,1.821133333
1260,1.2038
1261,2.658516129
1262,1.9446
1263,3.302733333
1264,11.7602
1265,11.51326667
1266,12.62446667
1267,14.29126667
1268,8.5192
1269,8.642666667
1270,4.7226
1271,1.975466667
1272,4.0744
1273,7.871
1274,4.321333333
1275,2.040338983
1276,2.253266667
1277,2.8706
1278,6.142466667
1279,12.038
1280,11.3898
1281,8.8896
1282,12.501
1283,9.950576271
1284,14.5382
1285,18.76693333
1286,16.88406667
1287,15.12466667
1288,17.00753333
1289,20.372
1290,17.82170492
1291,12.34666667
1292,4.475666667
1293,5.864666667
1294,3.210133333
1295,4.63
1296,2.8706
1297,3.892338983
1298,2.901466667
1299,7.6858
1300,8.9822
1301,6.173333333
1302,0.6482
1303,1.265533333
1304,1.2038
1305,0.926
1306,1.6668
1307,5.339933333
1308,9.416949153
1309,14.4456
1310,19.32253333
1311,22.99566667
1312,26.854
1313,26.51446667
1314,23.85993333
1315,24.78593333
1316,29.0764
1317,13.1492
1318,16.9458
1319,17.9644
1320,16.69787097
1321,16.95050847
1322,15.1864
1323,11.51326667
1324,18.76693333
1325,17.28533333
1326,16.0198
1327,16.205
1328,18.1496
1329,17.131
1330,19.87813333
1331,24.50813333
1332,30.558
1333,23.3352
1334,24.38466667
1335,25.70827118
1336,27.65444068
1337,28.1504
1338,28.30473333
1339,24.75506667
1340,18.3348
1341,21.761
1342,23.613
1343,20.21766667
1344,10.34033333
1345,15.19267797
1346,7.1302
1347,6.309355932
1348,16.32846667
1349,17.86081356
1350,15.45357377
1351,11.2046
1352,6.451133333
1353,8.550066667
1354,17.7792
1355,15.82047458
1356,11.51326667
1357,14.78513333
1358,18.08786667
1359,23.73646667
1360,11.14286667
1361,6.790666667
1362,8.827866667
1363,12.53186667
1364,5.494266667
1365,6.883266667
1366,6.358533333
1367,4.3522
1368,26.05146667
1369,15.34962712
1370,14.32213333
1371,15.77286667
1372,16.26673333
1373,7.068466667
1374,17.93353333
1375,29.8172
1376,33.67553333
1377,30.76709678
1378,33.6138
1379,41.73173333
1380,31.3914
1381,37.10173333
1382,33.64466667
1383,25.77366667
1384,27.5022
1385,28.3356
1386,21.60666667
1387,18.92806779
1388,24.2612
1389,24.92352543
1390,22.19261017
1391,24.97113333
1392,22.1314
1393,29.25532203
1394,28.86033333
1395,32.65693333
1396,32.81126667
1397,27.25526667
1398,17.71746667
1399,11.575
1400,13.76653333
1401,10.20169491
1402,14.22953333
1403,15.80373333
1404,19.22993333
1405,25.86626667
1406,17.47053333
1407,11.26380328
1408,14.41473333
1409,8.7044
1410,6.636333333
1411,2.778
1412,2.5002
1413,5.093
1414,15.5379661
1415,4.197866667
1416,13.5196
1417,7.408
1418,2.098933333
1419,3.302733333
1420,2.4076
1421,2.994066667
1422,3.6114
1423,7.068466667
1424,7.099333333
1425,5.4634
1426,16.60626667
1427,22.7796
1428,27.4096
1429,28.5208
1430,31.08273333
1431,27.12081357
1432,23.45866667
1433,21.97706667
1434,16.1124
1435,10.12426667
1436,13.58133333
1437,9.383466667
1438,3.946885246
1439,1.635933333
1440,2.994066667
1441,4.353824561
1442,5.556
1443,0.617333333
1444,0.956866667
1445,0.432133333
1446,0.1852
1447,1.512466667
1448,2.098933333
1449,2.2224
1450,2.1298
1451,3.7966
1452,5.8338
1453,7.469733333
1454,6.543733333
1455,6.945
1456,5.494266667
1457,7.994466667
1458,9.506933333
1459,4.136133333
1460,3.549666667
1461,5.864666667
1462,4.969533333
1463,1.852
1464,1.419866667
1465,0.721966101
1466,2.8706
1467,4.3522
1468,1.697666667
1469,3.612918033
1470,3.9818
1471,7.253666667
1472,3.5188
1473,7.377133333
1474,14.6308
1475,15.68026667
1476,14.66166667
1477,11.79106667
1478,23.55126667
1479,22.00793333
1480,18.58173333
1481,18.30393333
1482,19.19906667
1483,16.08153333
1484,22.99566667
1485,13.6122
1486,15.12466667
1487,17.10013333
1488,9.199278689
1489,7.5006
1490,1.450733333
1491,5.2782
1492,4.475666667
1493,11.05026667
1494,5.031266667
1495,3.7966
1496,7.901866667
1497,7.747533333
1498,6.821533333
1499,8.179666667
1500,6.605466667
1501,7.901866667
1502,17.65573333
1503,17.00753333
1504,15.24813333
1505,12.84053333
1506,9.692133333
1507,10.3712
1508,1.265533333
1509,4.197866667
1510,3.271866667
1511,7.191933333
1512,4.0744
1513,2.932333333
1514,3.673133333
1515,2.098933333
1516,5.216466667
1517,3.673133333
1518,3.457066667
1519,3.916524589
1520,3.765733333
1521,6.605466667
1522,4.753466667
1523,6.883266667
1524,9.1674
1525,8.334
1526,8.0562
1527,16.205
1528,24.4464
1529,25.89713333
1530,23.73646667
1531,16.08153333
1532,17.47053333
1533,15.6494
1534,16.23586667
1535,15.77286667
1536,11.08113333
1537,13.1492
1538,13.6122
1539,22.47093333
1540,14.10606667
1541,19.04473333
1542,19.3534
1543,15.1864
1544,15.9272
1545,18.64346667
1546,21.69926667
1547,32.26064516
1548,27.317
1549,21.761
1550,20.89673333
1551,23.82906667
1552,25.71193333
1553,29.32333333
1554,26.854
1555,28.706
1556,24.04513333
1557,20.7424
1558,12.06886667
1559,4.8152
1560,8.395733333
1561,2.901466667
1562,6.883266667
1563,8.025333333
1564,12.964
1565,23.9834
1566,27.19353333
1567,20.9276
1568,18.4274
1569,15.89633333
1570,17.7792
1571,27.10093333
1572,35.4658
1573,35.58926667
1574,31.45313333
1575,27.93433333
1576,30.99013333
1577,23.3352
1578,21.71619355
1579,12.56273333
1580,10.43293333
1581,7.5932
1582,10.71073333
1583,13.30353333
1584,6.7598
1585,3.487933333
1586,4.228733333
1587,3.8892
1588,7.408
1589,12.65533333
1590,9.692133333
1591,4.753466667
1592,1.5742
1593,3.642266667
1594,1.0186
1595,7.5006
1596,13.11833333
1597,4.582915254
1598,2.438466667
1599,3.4262
1600,6.698066667
1601,6.636333333
1602,7.253666667
1603,16.42106667
1604,18.1496
1605,12.19233333
1606,11.7602
1607,9.198266667
1608,5.988133333
1609,14.353
1610,12.2232
1611,11.0194
1612,9.290866667
1613,6.173333333
1614,1.882866667
1615,4.63
1616,5.3708
1617,2.9632
1618,4.167
1619,4.660866667
1620,4.012666667
1621,8.766133333
1622,9.599533333
1623,11.88366667
1624,15.95806667
1625,13.55046667
1626,11.9454
1627,7.068466667
1628,3.920066667
1629,5.895533333
1630,2.345866667
1631,8.179666667
1632,4.383066667
1633,2.5002
1634,7.531466667
1635,4.321333333
1636,1.975466667
1637,3.5188
1638,4.876933333
1639,4.506533333
1640,5.525133333
1641,1.913733333
1642,5.401666667
1643,12.501
1644,12.038
1645,17.16186667
1646,16.79146667
1647,18.48913333
1648,22.0388
1649,15.77286667
1650,10.40206667
1651,15.86546667
1652,32.00873333
1653,6.975866667
1654,3.7966
1655,5.4634
1656,3.765733333
1657,9.26
1658,15.742
1659,10.0934
1660,16.32846667
1661,17.131
1662,17.71746667
1663,11.72933333
1664,18.3348
1665,19.60033333
1666,26.17493333
1667,24.56986667
1668,22.56353333
1669,25.52673333
1670,23.8908
1671,12.7788
1672,9.846466667
1673,9.3526
1674,9.784733333
1675,9.290866667
1676,3.117533333
1677,8.364866667
1678,7.9636
1679,11.3898
1680,4.63
1681,4.834033899
1682,4.413933333
1683,4.599133333
1684,4.969533333
1685,4.506533333
1686,3.673133333
1687,5.432533333
1688,4.599133333
1689,3.487933333
1690,3.024933333
1691,4.290466667
1692,3.024933333
1693,2.932333333
1694,3.0558
1695,4.105266667
1696,6.790666667
1697,7.3154
1698,17.56313333
1699,11.7602
1700,7.1302
1701,8.858733333
1702,7.562333333
1703,9.013066667
1704,9.599533333
1705,10.3712
1706,3.271866667
1707,5.432533333
1708,8.488333333
1709,4.63
1710,7.068466667
1711,1.1112
1712,1.419866667
1713,1.512466667
1714,1.635933333
1715,1.135096775
1716,3.6114
1717,4.0744
1718,3.364466667
1719,11.3898
1720,19.75466667
1721,21.79186667
1722,20.68066667
1723,13.27266667
1724,4.105266667
1725,6.821533333
1726,12.16146667
1727,15.279
1728,10.649
1729,5.216466667
1730,4.691733333
1731,8.766133333
1732,9.229133333
1733,4.321333333
1734,3.0558
1735,2.469333333
1736,2.5002
1737,2.778
1738,2.345866667
1739,2.345866667
1740,4.3522
